time_s,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,peak_front,proximity_active,hazard_region,turn_direction,camera_state,left_speed,right_speed,reason
5.792,74.164,68.425,66.898,70.257,66.570,65.281,63.447,60.746,74.164,0,clear,1,AVOID,1.300000,4.300000,camera command; proximity clear
5.824,90.575,62.168,64.253,67.087,65.518,72.578,61.462,70.784,90.575,0,clear,1,AVOID,1.300000,4.300000,camera command; proximity clear
5.856,90.893,78.040,70.470,63.226,66.411,65.752,63.993,70.460,90.893,0,clear,1,AVOID,1.300000,4.300000,camera command; proximity clear
5.888,94.772,93.505,69.181,63.102,64.889,67.359,74.191,64.297,94.772,0,clear,1,AVOID,1.300000,4.300000,camera command; proximity clear
5.920,99.782,105.540,67.244,65.685,67.052,66.242,71.802,66.732,105.540,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
5.952,107.135,112.096,70.593,71.385,65.657,70.834,74.212,70.485,112.096,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
5.984,104.739,116.650,66.290,63.127,68.143,69.982,65.810,62.610,116.650,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.016,106.161,127.245,62.811,71.765,64.780,64.829,73.285,69.138,127.245,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.048,100.819,107.146,71.430,65.462,67.418,73.018,68.242,63.275,107.146,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.080,105.837,123.808,72.805,64.384,66.213,66.971,68.466,66.273,123.808,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.112,96.187,130.097,70.153,67.250,66.404,64.837,61.056,64.758,130.097,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.144,65.922,136.987,65.276,66.425,62.700,64.528,64.712,66.925,136.987,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.176,66.178,136.636,67.720,70.061,66.827,59.816,67.176,68.066,136.636,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.208,62.265,147.155,67.199,66.042,67.141,69.480,65.584,67.223,147.155,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.240,63.773,147.737,64.799,65.946,65.614,65.424,66.359,64.131,147.737,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.272,65.197,151.200,79.669,63.763,68.336,67.222,64.170,64.418,151.200,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.304,70.196,151.843,95.125,71.980,66.663,69.690,71.758,69.953,151.843,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.336,67.658,154.354,105.316,69.220,65.096,65.304,63.838,63.468,154.354,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.368,65.300,155.986,113.586,67.555,63.838,75.325,65.158,60.998,155.986,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.400,64.867,156.290,113.405,63.113,66.378,61.243,66.073,66.402,156.290,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.432,69.357,160.082,120.009,65.759,64.538,64.801,66.401,68.410,160.082,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.464,65.736,149.274,131.168,67.151,64.027,70.536,66.466,65.247,149.274,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.496,71.101,148.535,134.314,64.481,69.900,69.185,64.008,68.589,148.535,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.528,63.352,68.296,139.168,66.229,65.098,74.826,66.112,68.785,68.785,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.560,69.600,65.497,146.406,64.666,63.376,66.351,61.971,70.448,70.448,1,front,-1,AVOID,0.000000,3.200000,proximity-guided collision avoidance
6.592,70.072,65.657,160.531,69.358,66.778,67.668,68.867,65.588,70.072,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.624,68.167,61.747,158.177,60.068,68.213,68.053,64.471,72.707,72.707,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.656,68.300,69.757,176.354,61.899,68.531,64.113,64.633,73.639,73.639,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.688,71.228,65.347,182.449,65.860,59.977,69.075,65.406,70.129,71.228,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.720,69.419,65.480,185.859,69.026,64.214,73.276,67.000,64.347,69.419,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.752,72.690,70.770,195.046,65.939,71.092,64.207,67.851,62.549,72.690,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.784,68.046,68.359,195.749,67.740,66.396,71.706,67.923,65.955,68.359,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.816,66.639,67.750,197.453,66.660,73.715,71.831,65.452,68.611,68.611,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.848,71.483,61.274,206.953,69.795,69.486,67.399,68.927,69.267,71.483,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.880,66.792,71.727,204.977,68.377,65.975,70.858,65.360,68.277,71.727,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.912,63.489,62.945,59.918,58.372,63.261,69.015,71.395,73.792,73.792,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.944,64.555,68.867,67.200,72.757,64.318,59.213,69.532,64.503,69.532,1,side_monitor,-1,AVOID,1.300000,4.300000,camera avoidance retained; side obstacle monitored
6.976,68.307,64.163,67.577,69.701,64.950,66.895,67.344,69.636,69.636,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.008,71.915,66.786,66.886,73.988,63.484,66.680,74.485,72.480,74.485,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.040,66.266,63.616,65.427,67.688,62.404,63.743,64.265,70.755,70.755,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.072,69.088,64.449,62.538,67.236,72.023,67.589,69.496,69.591,69.591,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.104,64.904,68.601,59.890,68.735,64.595,64.071,73.704,64.133,73.704,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.136,72.110,74.529,68.614,62.561,70.500,68.113,69.867,67.547,74.529,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.168,58.666,69.732,64.652,73.200,69.476,68.405,69.127,67.866,69.732,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.200,69.125,68.450,74.078,83.084,65.215,67.127,68.841,69.958,69.958,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.232,68.104,70.075,62.574,88.749,67.215,69.099,72.494,63.442,72.494,0,clear,-1,AVOID,1.300000,4.300000,camera command; proximity clear
7.264,59.541,65.945,65.486,94.359,65.183,67.140,70.073,69.985,70.073,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.296,66.177,69.469,57.412,81.706,69.130,67.445,69.008,67.237,69.469,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.328,67.725,68.193,63.089,67.767,65.700,69.507,67.568,70.288,70.288,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.360,66.456,69.091,71.750,63.503,70.841,64.536,68.500,66.609,69.091,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.392,70.112,67.441,68.356,68.747,65.537,69.792,70.249,66.383,70.249,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.424,56.670,66.807,62.762,74.410,64.680,63.694,63.230,64.077,66.807,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.456,62.224,68.700,70.210,69.527,70.417,67.205,62.089,67.051,68.700,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.488,66.976,67.416,67.020,68.771,63.132,63.439,68.501,68.835,68.835,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.520,63.357,68.982,71.929,68.350,66.819,69.440,64.414,67.181,68.982,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.552,65.110,67.069,69.628,62.238,68.862,69.179,68.511,62.157,68.511,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.584,63.163,69.237,69.590,65.095,65.274,62.974,73.440,71.902,73.440,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.616,68.590,67.719,69.275,66.667,65.161,67.253,68.090,72.150,72.150,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.648,68.074,69.401,71.135,62.357,71.966,68.175,64.569,70.262,70.262,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.680,63.715,73.013,70.360,64.511,65.498,64.375,62.742,71.563,73.013,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.712,68.588,64.844,67.844,67.125,65.560,64.394,65.786,62.200,68.588,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.744,67.595,66.206,70.240,71.887,62.889,65.701,64.696,65.911,67.595,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.776,66.486,60.167,65.162,72.148,69.944,64.021,68.225,70.505,70.505,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.808,69.221,69.776,67.755,65.647,71.599,65.172,69.481,68.753,69.776,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.840,71.949,65.243,64.735,71.227,69.519,59.869,63.308,69.508,71.949,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.872,66.282,69.771,67.581,69.135,66.418,67.160,65.413,66.183,69.771,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.904,70.040,58.773,66.284,69.332,72.968,71.193,68.121,66.835,70.040,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.936,64.572,68.045,66.432,68.564,71.631,69.084,65.280,66.645,68.045,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
7.968,66.144,67.039,62.424,65.295,64.193,65.188,71.195,69.822,71.195,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.000,64.715,69.804,64.482,66.991,66.948,64.456,65.349,62.017,69.804,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.032,69.223,67.626,64.809,68.107,74.968,62.538,68.504,71.515,71.515,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.064,66.558,68.178,61.713,75.032,71.396,69.676,64.771,68.290,68.290,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.096,63.938,64.555,65.647,64.210,65.788,70.702,58.613,69.333,69.333,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.128,70.860,69.386,66.202,66.781,58.439,66.495,67.881,66.628,70.860,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.160,64.815,73.567,67.904,68.042,68.542,67.137,68.733,69.118,73.567,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.192,70.231,70.435,69.021,61.297,65.957,73.081,74.060,60.560,74.060,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.224,63.354,69.799,66.203,64.733,65.557,68.667,67.829,65.685,69.799,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.256,68.873,61.682,63.724,70.964,65.162,63.279,70.197,68.270,70.197,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.288,66.136,70.211,66.529,69.509,69.258,67.882,64.702,68.640,70.211,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.320,66.088,63.522,65.318,63.044,63.876,65.843,67.315,66.872,67.315,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.352,74.453,61.999,65.309,73.811,65.018,65.069,69.646,70.639,74.453,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.384,66.997,68.260,68.352,66.550,66.392,64.750,66.340,64.406,68.260,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.416,70.754,68.024,64.920,67.789,67.709,68.808,63.476,71.903,71.903,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.448,67.888,66.421,68.015,70.901,68.809,65.168,70.837,67.183,70.837,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.480,66.855,72.912,69.362,68.504,66.566,70.029,65.532,65.718,72.912,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.512,65.963,68.700,72.615,67.880,65.664,67.663,69.738,67.677,69.738,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.544,63.123,63.427,72.613,69.159,65.720,63.801,72.888,64.151,72.888,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.576,64.565,66.184,70.012,72.448,65.808,69.984,73.295,68.165,73.295,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.608,70.285,65.229,70.669,70.180,64.686,68.474,70.218,61.503,70.285,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.640,69.724,62.233,65.694,62.270,64.912,63.609,67.446,67.403,69.724,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.672,69.063,68.616,65.055,68.476,65.605,71.176,67.408,68.944,69.063,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.704,71.219,68.315,72.207,67.509,71.493,64.848,67.932,65.964,71.219,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.736,62.442,69.853,63.722,67.857,68.520,63.908,67.110,71.538,71.538,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.768,67.923,62.822,67.983,61.353,69.392,63.479,68.426,69.662,69.662,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.800,61.261,63.208,69.918,70.148,69.119,62.437,69.508,66.103,69.508,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.832,65.217,69.999,67.310,63.047,66.452,60.099,60.425,66.899,69.999,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.864,66.647,69.301,66.093,67.210,67.032,70.845,70.451,70.955,70.955,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.896,65.690,70.434,64.219,72.508,65.133,67.896,70.388,63.675,70.434,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.928,65.859,66.631,69.478,67.866,64.017,67.452,64.106,65.431,66.631,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.960,60.602,75.999,62.981,69.211,66.170,65.953,67.092,63.040,75.999,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
8.992,69.096,69.690,71.458,60.513,69.943,65.476,74.256,70.335,74.256,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.024,64.304,65.348,68.938,70.655,73.328,70.874,66.579,69.698,69.698,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.056,66.398,70.517,64.279,68.110,67.471,63.202,74.262,70.599,74.262,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.088,68.190,66.191,63.830,71.391,66.488,67.576,67.303,62.554,68.190,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.120,66.351,62.015,66.000,66.815,72.302,62.145,61.815,70.613,70.613,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.152,70.285,68.911,68.472,64.882,62.557,66.089,73.081,65.545,73.081,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.184,64.751,66.220,64.573,66.307,64.189,65.860,66.567,63.984,66.567,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.216,56.040,60.286,68.486,68.845,72.585,65.759,67.202,68.983,68.983,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.248,65.923,68.014,64.566,65.208,60.269,66.608,66.299,69.865,69.865,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.280,66.814,67.166,66.473,70.606,67.267,70.492,71.536,65.972,71.536,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.312,62.889,68.913,62.437,66.976,73.533,65.277,65.247,66.709,68.913,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.344,65.652,69.158,69.223,70.006,63.043,66.447,60.594,68.862,69.158,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.376,71.889,69.952,66.585,68.616,68.449,71.355,63.266,68.314,71.889,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.408,68.428,70.844,64.487,66.056,73.201,73.430,73.136,66.616,73.136,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.440,70.781,62.134,72.818,66.657,63.863,67.857,64.040,67.620,70.781,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.472,70.007,67.730,68.158,65.964,70.369,61.929,67.625,67.667,70.007,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.504,66.555,62.973,63.588,63.078,65.655,71.175,69.012,62.987,69.012,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.536,72.350,64.568,62.212,64.229,72.574,62.208,65.338,66.139,72.350,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.568,67.798,66.619,66.910,61.743,67.595,65.183,67.530,66.301,67.798,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.600,64.878,72.096,71.018,72.885,69.887,63.512,69.698,67.388,72.096,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.632,65.917,66.749,61.701,68.653,65.471,70.147,68.767,67.525,68.767,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.664,68.037,67.687,70.113,67.723,72.413,62.615,62.960,62.426,68.037,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.696,66.837,67.959,69.542,69.586,68.279,71.836,72.739,63.231,72.739,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.728,63.584,65.616,63.484,67.310,66.276,70.856,64.424,69.359,69.359,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.760,63.571,65.737,69.988,67.528,64.779,71.454,64.008,65.016,65.737,0,clear,-1,AVOID,4.300000,1.300000,camera command; proximity clear
9.792,69.174,71.025,67.252,67.797,69.638,65.790,65.944,69.838,71.025,0,clear,-1,REJOIN,3.718806,1.881194,camera command; proximity clear
9.824,66.901,83.689,66.122,68.961,63.789,68.220,72.863,64.136,83.689,0,clear,-1,REJOIN,3.500112,2.099888,camera command; proximity clear
9.856,77.321,81.020,66.401,64.337,67.470,65.107,68.149,66.758,81.020,0,clear,-1,REJOIN,3.500168,2.099832,camera command; proximity clear
9.888,65.520,93.326,68.780,63.654,67.299,71.603,71.545,73.509,93.326,0,clear,-1,REJOIN,3.467409,2.132591,camera command; proximity clear
9.920,66.312,96.083,66.828,67.891,60.264,69.281,65.977,65.361,96.083,0,clear,-1,FOLLOW_LANE,3.508090,2.091909,camera command; proximity clear
9.952,65.327,103.297,64.140,65.714,69.945,69.937,65.541,61.463,103.297,0,clear,-1,FOLLOW_LANE,5.333149,3.866851,camera command; proximity clear
9.984,74.224,107.569,65.545,71.959,66.222,62.046,68.368,64.571,107.569,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.016,73.223,111.085,69.918,61.783,66.837,70.390,68.450,63.061,111.085,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.048,69.127,109.965,62.612,68.334,66.746,66.700,69.060,62.037,109.965,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.080,68.459,108.473,72.452,70.784,68.462,65.680,68.215,63.092,108.473,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.112,60.347,122.173,63.407,71.428,64.621,68.311,67.919,65.542,122.173,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.144,72.180,118.029,72.144,65.782,67.865,66.892,70.424,70.275,118.029,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.176,69.088,134.574,66.997,69.400,64.453,69.147,66.786,64.783,134.574,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.208,68.693,125.120,67.950,61.634,64.590,60.020,60.934,68.560,125.120,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.240,66.463,120.902,66.376,69.000,68.365,64.359,67.262,68.249,120.902,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
10.272,69.417,117.198,68.340,69.022,67.261,68.592,66.061,64.865,117.198,1,front,-1,FOLLOW_LANE,0.000000,3.200000,proximity-guided collision avoidance
